partner_id,Type,is_remit,is_invoice_entity,is_facility,Alias,company_id,address,adderess2,city,state,zip,country,Contact,Phone,Email
UCW LOGISTICS LLC,Remit,,,,INVOICE,UCW LOGISTICS LLC,325 W McBee Ave,,Greenville,SC,29601,United States,Patrick Cash / Scott McCall,336-608-3655,shipnc@ucwlogistics.com;ucsinc@ucwlogistics.com
ULTRA POLY CORPORATION,Inv/Remit,,,,INVOICE,ULTRA POLY CORPORATION,102 Demi Rd,P.O. Box 330,Portland,PA,18351,United States,Ryan Miller,1-800-932-0619,tdeuber@Ultra-Poly.com; rmiller@ultra-poly.com
ULTRA PRO INTERNATIONAL LLC,Remit,,,,INVOICE,ULTRA PRO INTERNATIONAL LLC,6049 Slauson Ave,,Commerce,CA,90040,United States,Eric Orozco,(323) 890-2185,EOrozco@ultrapro.com; ib@scrapmanagement.com
ULTRA PRO INTERNATIONAL LLC,Location,,,,"COMMERCE, CA",ULTRA PRO INTERNATIONAL LLC,4944 Triggs St,,Commerce,CA,90022,United States,Eric Orozco,(323) 890-2185,EOrozco@ultrapro.com; ib@scrapmanagement.com
UNICOR,Remit,,,,Centralized Accounts Receivable,"UNICOR, FEDERAL PRISON INDUSTRIES INC",3301 Leestown Road,,Lexington,KY,40511,United States,Joshua Talbert,800-827-3168 xt 3019,Joshua.Talbert2@usdoj.gov
UNIFI MANUFACTURING INC,Inv/Remit,,,,INVOICE,UNIFI MANUFACTURING INC,PO Box 19109,,Greensboro,NC,27419,United States,Ken Prevette,336-348-6539,KPrevette@unifi.com; ib@scrapmanagement.com
UNIFI MANUFACTURING INC,Location,,,,"REIDSVILLE, NC",UNIFI MANUFACTURING INC,2920 Vance Street Ext,,Reidsville,NC,27320,United States,Ken Prevette,336-348-6539,KPrevette@unifi.com; ib@scrapmanagement.com
UNIFI MANUFACTURING INC,Location,,,,"YADKINVILLE, NC",UNIFI MANUFACTURING INC,108 Beroth Street,,Yadkinville,NC,27055,United States,Ken Prevette,336-348-6539,KPrevette@unifi.com; ib@scrapmanagement.com
UNITED PLASTIC RECYCLING INC,Invoice,,,,INVOICE,UNITED PLASTIC RECYCLING INC,P.O. Box 11671,,"Montgomery,",AL,36111,United States,Julia Andrews,(334) 288-5002,jandrews@unitedplasticrecycling.com; jhollinger@unitedplasticrecycling.com; awalker@unitedplasticrecycling.com
UNITED PLASTIC RECYCLING INC,Location,,,,DELIVERY ADDRESS,"UNITED PLASTIC RECYCLING, INC",4290 Alatex Rd,,"Montgomery,",AL,36108,United States,Julia Andrews,334-288-5002,jandrews@unitedplasticrecycling.com; jhollinger@unitedplasticrecycling.com; awalker@unitedplasticrecycling.com
UNITED STATES PLASTIC CORP,Remit,,,,INVOICE,UNITED STATES PLASTIC CORP,1390 Neubrecht Rd.,,Lima,OH,45801,United States,Ann Limbert,419-228-2242,usp@usplastic.com
UNITED STATES PLASTIC CORPORATION,Remit,,,,INVOICE,UNITED STATES PLASTIC CORPORATION,1390 Neubrecht Rd,,Lima,OH,45801,United States,,,
UNITED STATES RECYCLING,Remit,,,,INVOICE,UNITED STATES RECYCLING,6101 Tacony Street,,Philadelphia,PA,19135,United States,Susan Schwartz,(215) 338-5050,sschwartz@unitedstatesrecycling.com
UNITED STATES RECYCLING,Location,,,,PHILADELPHIA,UNITED STATES RECYCLING,6101 Tacony Street,,Philadelphia,PA,19135,United States,Susan Schwartz,(215) 338-5050,sschwartz@unitedstatesrecycling.com
UNITED STATES RECYCLING,Location,,,,"ZIONSVILLE, PA",Dan Schantz Farm,8025 Spinnerstown Rd,,Zionsville,PA,18092,United States,sschwartz,(215) 338-5050,sschwartz@unitedstatesrecycling.com
UNITED STEEL AND AGGREGATE INC,Remit,,,,INVOICE,UNITED STEEL AND AGGREGATE INC,755 5th Ave SE,,Dickinson,ND,58601,United States,Larry,(701) 580-9073,larry@usaagg.net
Universal Commodity Services Inc,Inv/Remit,,,,INVOICE,Universal Commodity Services Inc,3165 Bush Dr,,Nashville,TN,12345,United States,Igor Beylin,704-123-4567,abuyanovskiy@ucsincny.com
UNIVERSAL ENVIRONMENTAL SERVICES,Invoice,,,,INVOICE,UNIVERSAL ENVIRONMENTAL SERVICES,200 W Springdale Ave,,Knoxville,TN,37921,United States,Todd Ellison,865-558-0533,wellison@universalenviro.com
Universal Environmental Services,Remit,,,,PRIMARY ADDRESS,Universal Environmental Services,411 Dividend Drive,,Peachtree City,GA,30269,United States,,,
UNIVERSAL PACKAGE LLC,Remit,,,,INVOICE,UNIVERSAL PACKAGE LLC,4360 E 2150 N,PO Box 88,Dale,IN,47523,United States,Jon Brandes,(812) 937- 3605,JonBrandes@universalpackage.com; sa@scrapmanagement.com
UNIVERSAL PLASTICS PURCHASING,Inv/Remit,,,,INVOICE,UNIVERSAL PLASTICS PURCHASING,59 Bay Hill Drive,,Latrobe,PA,15650,United States,SCharboneau,,SCharboneau@universalplastics.com
UNIVERSAL SCRAP METALS INC,Remit,,,,INVOICE,UNIVERSAL SCRAP METALS INC,2500 W Fulton St,,Chicago,IL,60612,United States,Jon Friedman,(312) 735-6103,jon@usmrecycles.com
UNIVERSAL SCRAP METALS INC,Location,,,,CHICAGO - ARTESIAN,UNIVERSAL SCRAP METALS INC,321 N. Artesian,,Chicago,IL,60612,United States,Jon Friedman,(312) 735-6103,jon@usmrecycles.com;jon@usmrecycles.com
UPPER VALLEY DISPOSAL SERVICES,Remit,,,,INVOICE,UPPER VALLEY DISPOSAL SERVICES,PO Box 382,1285 Whitehall Ln.,St Helena,CA,94574-9682,United States,David Woods,(707) 963-7988,"david@uvds.com, ib@scrapmanagement.com"
UPSTREAM RECYCLING,Inv/Remit,,,,INVOICE,UPSTREAM RECYCLING,581 Rainbow Falls Rd,,Granville,SC,29829,United States,Tom Poucher,(706) 836-1498,thomas.poucher@gmail.com; zpoucher@gmail.com; ib@scrapmanagement.com
UPSTREAM RECYCLING,Location,,,,"AUGUSTA, GA",UPSTREAM RECYCLING,250 Dan Bowles Rd,,Augusta,GA,30901,United States,Tom Poucher,(706) 836-1498,thomas.poucher@gmail.com
US COLUMBUS TRADE LLC,Remit,,,,INVOICE,US COLUMBUS TRADE LLC,800 South  Leighton Street,,Kenton,OH,43326,United States,Lisa Yee,(614) 266- 0760,usctrade@yahoo.com; LM@scrapmanagement.com
US GRANULES CORPORATION,Inv/Remit,,,,INVOICE,US GRANULES CORPORATION,P.O. Box 130,,Plymouth,IN,46563,United States,Joyce Klingerman; Tonya Simpki,574-936-2146,joyce@usgranules.com; sa@scrapmanagement.com; tssimpkins@usgranules.com
US PLASTICS RECOVERY,Inv/Remit,,,,INVOICE,US PLASTICS RECOVERY,900 Raco Drive,Suite B,Lawrenceville,GA,30046,United States,Steve Hogan,770.582.9616,steve.hogan@usprecovery.com; ib@scrapmanagement.com
US RECYCLING GROUP,Remit,,,,INVOICE,US RECYCLING GROUP,3508 Tumbling River Dr,,Clermont,FL,34711,United States,Steve Sullivan,(352) 978-1709,steve.sullivan@ymail.com; ib@scrapmanagement.com
US RECYCLING GROUP,Location,,,,US RECYCLING - HYATTSVILLE,US RECYCLING GROUP,6500 Sheriff Road,,Hyattsville,MD,20785,United States,Steve Sullivan,(352) 978-1709,steve.sullivan@ymail.com
USALLIANCE TRADE GROUP LLC,Remit,,,,INVOICE,USALLIANCE TRADE GROUP LLC,8639-B 16th Street,Suite 256,Silver Spring,MD,20910,United States,Grady Riggs,(202) 995-5608,usalliancetradegroup@gmail.com; ib@scrapmanagement.com
USEDCARDBOARDBOXES.COM,Inv/Remit,,,,INVOICE,USEDCARDBOARDBOXES.COM,4032 Wilshire Blvd. #402,,Los Angeles,CA,90010,United States,Jessica Prochaska,323-724-2500 x723,jessicaprochaska@usedcardboardboxes.com; PaulBuenaventura@usedcardboardboxes.com; ab@scrapmanagement.com; Purchasing@UsedCardboardBoxes.com; keiththompson@ucbenvironmental.com
USEDPLASTICPALLETS.COM,Remit,,,,INVOICE,USEDPLASTICPALLETS.COM,PO BOX 406,,Dunlap,CA,93621-9998,United States,Yolanda,888-660-0601,Service@wholesalepallets.com; rp@scrapmanagement.com
USEDPLASTICPALLETS.COM,Location,,,,"EAGLE GROVE, IA",Zoetis (Alpharma),1020 NW 10th,,Eagle Grove,IA,50533,United States,,,
USEDPLASTICPALLETS.COM,Location,,,,KALIMAZOO,USEDPLASTICPALLETS.COM,2715 Miller Road,,Kalamzoo,MI,49001,United States,,,
USEDPLASTICPALLETS.COM,Location,,,,PRIMARY ADDRESS,GOOD DEEDS FOUNDATION,PO BOX 406,,DUNLAP,CA,93621,United States,,,
USER FRIENDLY RECYCLING LLC,Remit,,,,INVOICE,USER FRIENDLY RECYCLING LLC,PO Box 631,,Stoughton,MA,2072,United States,David Spiegelman,(781) 269-5021,david@ufrecycling.com; ib@scrapmanagement.com
USER FRIENDLY RECYCLING LLC,Location,,,,"ALBERTVILLE, AL",HUHTAMAKI INC,608 Mathis Mill Rd,,Albertville,AL,35951,United States,Allen Ross,256-894-1166,
USER FRIENDLY RECYCLING LLC,Location,,,,"WATERVILLE, ME",USER FRIENDLY RECYCLING LLC,242 College Ave,,Waterville,ME,4901,United States,David Spiegelman,(781) 269-5021,david@ufrecycling.com;
USHIP,Remit,,,,INVOICE,USHIP,,,,,,United States,,,
UTZ QUALITY FOODS,Inv/Remit,,,,INVOICE,UTZ QUALITY FOODS,237 Industrial Drive,,Kings Mountain,NC,28086,United States,Evan Boyer,717-693-0615,EBoyer@utzsnacks.com; JClemmons@utzsnacks.com; rshankle@utzsnacks.com; agambino@utzsnacks.com; ib@scrapmanagement.com
VALE SALVAGE & RECYCLING,Remit,,,,INVOICE,VALE SALVAGE & RECYCLING,2809 Sam Houser Rd,,Vale,NC,28168-9367,United States,Harvey Houser,(704) 276-1167,harveyhouser@gmail.com; ib@scrapmanagement.com
VALLEY PALLET RECYCLER INC,Inv/Remit,,,,INVOICE,VALLEY PALLET RECYCLER INC,2007 Route 9w,,Milton,NY,12547,United States,Dane Mannese,(845) 795-1084,palletguys@aol.com; ib@scrapmanagement.com
VALLEYWOOD INDUSTRIES INC,Remit,,,,INVOICE,VALLEYWOOD INDUSTRIES INC,6500 Landay Ave,,Baltimore,MD,21237,United States,Charles Walcutt,(410) 488-5500,valleywoodpallet@verizon.net
VALUE CLOTHING,Remit,,,,INVOICE,VALUE CLOTHING,1310 Richard St,,Salisbury,NC,28144,United States,RJ Williams,704-638-6111,rj@valueclothing.us; candy@valueclothing.us; ib@scrapmanagement.com
VAN WERT SOLID WASTE,Inv/Remit,,,,INVOICE,VAN WERT SOLID WASTE,1135 N. Washington,,Van Wert,OH,45891-9491,United States,George Brake,(419) 238-7767,recyclevw@bright.net; aa@ucsincny.com
VANGEL PAPER INC.,Remit,,,,INVOICE,VANGEL PAPER INC.,3020 Nieman Avenue,,Baltimore,MD,,United States,Angelos,(410) 536- 4354,angelos@vangelinc.com; aa@scrapmanagement.com
VANTAGE PLASTICS,Inv/Remit,,,,INVOICE,VANTAGE PLASTICS,1415 W Cedar St,,Standish,MI,48658,United States,Elliott Buchanan,989-846-1029,elliott.buchanan@edgematerialsmanagement.com; ib@ucsincny.com; abuyanovskiy@ucsincny.com
VANTAGE PLASTICS,Location,,,,EDGE MATERIALS - Standish,EDGE MATERIALS MANAGEMENT,4215 Airport Park,,Standish,MI,48658,United States,,,
VENTEK SOLUTIONS LLC,Remit,,,,INVOICE,VENTEK SOLUTIONS LLC,210 Spring Street,,Eau Claire,WI,54703,United States,Cody Johnvin,715-833-1800 x2137,Cody.Johnvin@Sonoco.com; Megan.Jones@sonoco.com; troy.schindler@sonoco.com; ib@scrapmanagement.com
VEPAR LLC,Inv/Remit,,,,INVOICE,VEPAR LLC,PO BOX 2376,,Frazer,PA,19355,United States,John Grobe,(610) 462- 4545,john.grobe@veparllc.com; rp@scrapmanagement.com
VEPAR LLC,Location,,,,PICK UP ADDRESS,VEPAR LLC,900 W Bridge St,,Spring City,PA,19475,United States,,,
VERDECO RECYCLING INC,Invoice,,,,INVOICE,VERDECO RECYCLING INC,10535 James Adams St,,Terre Haute,IN,47802,United States,Jennifer Stevens,(213) 595-8585,Jennifer.stevens@verdecorecycling.com; sa@scrapmanagement.com
"Sallyport Commercial Finance, LLC",Remit,,,,PRIMARY ADDRESS,"Sallyport Commercial Finance, LLC","Verdeco Recycling, Inc,","PO Box 4776, #100,",Houston,TX,77210-4776,United States,Keely  Barrett,832 939 9450,kbarrett@sallyportcf.com;kbarrett@sallyportcf.com;kbarrett@sallyportcf.com
VERITY RECYCLING LLC,Remit,,,,INVOICE,VERITY RECYCLING LLC,237 W Central Ave,,Asheboro,NC,27203,United States,David McLawhorn,512-626-8920,david@dmplastics.net; gina@verityresins.com; linda@verityresins.com
VERTICE INDUSTRIES,Remit,,,,INVOICE,VERTICE INDUSTRIES,1213 North Sherman Dr,,Indianapolis,IN,46201,United States,Ray Pomerleau,(317) 908-7253,rpomerleau71@gmail.com; sa@scrapmanagement.com
VIDA CORPORATION,Inv/Remit,,,,INVOICE,VIDA CORPORATION,9655 Schmidt Lake Rd,Suite 300,Plymouth,MN,55442,United States,"Ravi Seeley, Jacob Kornberg",763-270-5766,raviseeley@vidacorp.net; jake@vidacorp.net; ib@ucsincny.com; abuyanovskiy@ucsincny.com
VIKOZ ENTERPRISES INC,Remit,,,,INVOICE,VIKOZ ENTERPRISES INC,"1270 E, Siesta Dr",,Sandy,UT,84093,United States,Ed Osley,801-453-0370,edosley@vikoz.com; rp@scrapmanagement.com
VIKOZ ENTERPRISES INC,Location,,,,"EASTON, PA",QRH POLYMERS,400 Island Park Rd,Bldg 28,Easton,PA,18042,United States,Ed Osley,801-453-0370,edosley@vikoz.com; rp@scrapmanagement.com
VIM RECYCLERS LLP,Inv/Remit,,,,PRIMARY,VIM RECYCLERS LLP,PO Box 755,,Genl Ellyn,IL,60138,United States,John Pratapas,(630) 892-0445,jpratapas@vimrecyclers.com; documentation@vimrecyclers.com; jmcmahon@vimrecyclers.com
VIM RECYCLERS LLP,Location,,,,"VIM RECYCLERS, LLP","VIM RECYCLERS, LLP",920 Rathbone Avenue,,Aurora,IL,60506-5506,United States,Patrick  Williams,(630) 892-0445,jpratapas@vimrecyclers.com
VISH GROUP,Inv/Remit,,,,INVOICE,VISH GROUP,1605 JERSEY AVE,,NORTH BRUNSWICK,NJ,8902,United States,Shiv M. Kukreja,(201) 529-2900,shiv@vishgroup.com; billing@vishgroup.com
VISH GROUP,Location,,,,"FLEMINGTON, NJ",VISH GROUP,112 Church Street,,Flemington,NJ,8822,United States,Shiv Kukreja,,shiv@vishgroup.com
VISH GROUP,Location,,,,"MEMPHIS, TN",VISH GROUP,4063 Viscount Ave,,Memphis,TN,381189,United States,Shiv Kukreja,,dispatch@vishgroup.com; shiv@vishgroup.com;dispatch@vishgroup.com; shiv@vishgroup.com
W & W MATERIALS SUPPLY INC,Primary,,,,INVOICE,W & W MATERIALS SUPPLY INC,6833 Wildermere Dr NE,,Rockford,MI,49341-8597,United States,Steffaney Newland,(616)-427-4703,dwo53@att.net; steffaney.wwms@gmail.com
W & W MATERIALS SUPPLY INC,Location,,,,PICK UP ADDRESS,W & W MATERIALS SUPPLY INC,1325 Edna St S E,,Grand Rapids,MI,49507,United States,Doug Oren,(302) 588-3033,dwo53@att.net
W & W MATERIALS SUPPLY INC,Remit,,,,PRIMARY ADDRESS,W & W MATERIALS SUPPLY INC,1122 S Bridge St,,"Belding,",MI,48809,United States,,,
W & W PALLET LLC,Remit,,,,INVOICE,W & W PALLET LLC,127A Road 1597,P.O. Box 313,Nettleton,MS,38858,United States,Carmen Patterson,662-322-7932,contact@wwpallet.com; aakopyan@ucsincny.com
W AND W MATERIALS SUPPLY,Remit,,,,INVOICE,W AND W MATERIALS SUPPLY,1325 Edna St SE,,Grand Rapids,MI,49507,United States,Doug Oren,,steffaney.wwms@gmail.com
W ENTERPRISES LLC,Remit,,,,INVOICE,W ENTERPRISES LLC,P.O. Box 602,,Crawfordsville,IN,47933,United States,Mary Walden  Marcia Neal,(765) 362-2182,wenterprises302@gmail.com; mdneal85@gmail.com; sa@scrapmanagement.com
W ENTERPRISES LLC,Location,,,,CRAWFORDSVILLE,W ENTERPRISES LLC,302 S Oak Street,,Crawfordsville,IN,47933,United States,,,
W SILVER RECYCLING,Remit,,,,INVOICE,W SILVER RECYCLING,601 N Mesa Street,Suite 1500,El Paso,TX,79901,United States,Robert Tejada,915-277-7538,rtejada@wsilverrecycling.com; ib@scrapmanagement.com
W WAREHOUSING,Inv/Remit,,,,INVOICE,W WAREHOUSING,1800 Rogers Ave,,Appleton,WI,54914,United States,James Flasch,920-428-5302,jd@wwarehousingllc.com
W WAREHOUSING,Location,,,,HORTONVILLE WI,W WAREHOUSING,111 N Douglas St,,Hortonville,WI,54944,United States,,,
WAGRAM PAPER STOCK INC.,Primary,,,,INVOICE,WAGRAM PAPER STOCK INC.,21880 2nd. St.,,Wagram,NC,28396,United States,Benny Laviner,(910) 369-2211,blaviner@windstream.net; ib@scrapmanagement.com
,Remit,,,,REMIT,WAGRAM PAPER STOCK INC.,PO Box 328,21880 2nd Street,Wagram,NC,28396,United States,,,
WALKER RECYCLING INC,Inv/Remit,,,,INVOICE,WALKER RECYCLING INC,501 E Market St,,Salem,IN,47167,United States,Ron Wilcox,(502) 649-8725,ron.walkerrec@gmail.com; Walkerrecyclinginc@yahoo.com; sa@scrapmanagement.com
WALKER RECYCLING INC,Location,,,,"SCOTTSBURG, IN",WALKER RECYCLING INC,845 S Elm St,,Scottsburg,IN,47170,United States,,,
WARREN OIL COMPANY,Remit,,,,INVOICE,WARREN OIL COMPANY,2340 US 301 N,,Dunn,NC,28334,United States,Brandon Gregory,(910) 694-1187,bgregory@warrenoil.com; mhalstead@warrenoil.com;  jtalton@warrenoil.com; ib@scrapmanagement.com
WARRICK COUNTY SWMD,Remit,,,,INVOICE,WARRICK COUNTY SWMD,1111 S. Pelzer Road,,Boonville,IN,47601,United States,Freddie Rowland,812-897-1322,freddie@warrickrecycles.org; lm@scrapmanagement.com
WASTE COMMISSION OF SCOTT COUNTY,Remit,,,,INVOICE,WASTE COMMISSION OF SCOTT COUNTY,11555 110th Ave,,Davenport,IA,52804,United States,Michelle Adams,563-388-1401,michelle.adams@wastecom.com; lm@scrapmanagement.com
WASTE COMMISSION OF SCOTT COUNTY,Location,,,,ALTERNATE LOCATION,WASTE COMMISSION OF SCOTT COUNTY,7217 Gains St Ct,,Davenport,IA,52807,United States,Michelle Adams,563-388-1401,michelle.adams@wastecom.com;michelle.adams@wastecom.com
WASTE COMMISSION OF SCOTT COUNTY,Location,,,,"DAVENPORT, IA",WASTE COMMISSION OF SCOTT COUNTY,5640 Carey Ave,,Davenport,IA,52807,United States,Michelle Adams,563-388-1401,michelle.adams@wastecom.com
WASTE CONNECTIONS (Albany),Remit,,,,INVOICE,WASTE CONNECTIONS,865 South Pearl Street,,Albany,NY,12202,United States,Jacob Fuentes,518-626-0777,JacobD@WasteConnections.com; Neema.Blake@WasteConnections.com; rp@scrapmanagement.com
WASTE CONNECTIONS (Albany),Location,,,,"DES PLAINES, IL",GROOT,55 W Howard Ave,,Des Plaines,IL,60018,United States,Jacob D. Fuentes,518-512-4633,Jacob.Fuentes-Diaz@WasteConnections.com
WASTE CONNECTIONS OF AZ - TUCSON DIVISION,Remit,,,,INVOICE,WASTE CONNECTIONS OF AZ,3755 S. Royal Palm Road,,Apache Junction,AZ,85119,United States,Larry Williams,(520) 867-6080,Laurence.Williams@wasteconnections.com; ib@scrapmanagement.com; larry@wasteconnections.com
WASTE CONNECTIONS OF AZ - TUCSON DIVISION,Location,,,,PRIMARY ADDRESS,WASTE CONNECTIONS OF AZ - TUCSON DIVISION,3755 S. Royal Palm Road,,Apache Junction,AZ,85119,United States,Larry Williams,(520) 867-6080,Laurence.Williams@wasteconnections.com;Laurence.Williams@wasteconnections.com
WASTE PRO - ATLANTA GA,Remit,,,,INVOICE,WASTE PRO USA,4785 Fulton Industrial Blvd SW,Suite F,Atlanta,GA,30336,United States,"Will Howard, Frank Casagrande",352-261-0253,whoward@wasteprousa.com; fcasagrande@wasteprousa.com; ldemars@wasteprousa.com; rp@scrapmanagement.com
WASTE PRO - ATLANTA GA,Location,,,,"ATLANTA, GA",WASTE PRO USA,4785 Fulton Industrial Blvd,Suite F,Atlanta,GA,30336,United States,,,
WASTE PRO - OCALA FL,Remit,,,,INVOICE,WASTE PRO USA,3621 NW 10th Street,,Ocala,FL,34475,United States,"Will Howard, Frank Casagrande",352-261-0253,whoward@wasteprousa.com; fcasagrande@wasteprousa.com; rp@ucsincny.com; ldemars@wasteprousa.com; ib@scrapmanagement.com
WASTE PRO RECYCLING,Remit,,,,INVOICE,WASTE PRO RECYCLING,3544 Rabbits Foot Trail,,Lexington,KY,40503,United States,Austin Montgomery,(859) 327-5789,austin@wasteprorecyclingky.com
WASTE PRO RECYCLING,Location,,,,PARIS KY,WASTE PRO RECYCLING,220 Clintonville Rd,,Paris,KY,40361,United States,Austin Montgomery,(859) 327-5789,austin@wasteprorecyclingky.com;austin@wasteprorecyclingky.com
WASTE RECYCLING,Primary,,,,INVOICE,WASTE RECYCLING,824 N. Decatur St.,,Montgomery,AL,36104,United States,Greg Sport,404-430-6697,gsport@wasterecyclinginc.com; sa@scrapmanagement.com
WASTE RECYCLING,Location,,,,"ANNISTON, AL",WASTE RECYCLING,1100 W 10th St,,Anniston,AL,36201-5420,United States,Greg Sport,256-236-1991,gsport@wasterecyclinginc.com
WASTE RECYCLING,Remit,,,,PRIMARY ADDRESS,WASTE RECYCLING,PO Box 2614,,Anniston,AL,36202,United States,,,
WASTE SOLUTIONS INC,Remit,,,,INVOICE,WASTE SOLUTIONS INC,2874 Shelby Street,Suite 211,Bartlett,TN,38134,United States,George Sykes,(901) 382- 2448,georgesykes52@icloud.com; wastesolutioninc@aol.com; aa@scrapmanagement.com; nick@wastesolutioninc.com
WASTE SOLUTIONS INC,Location,,,,MEMPHIS TN,WASTE SOLUTIONS INC,5565 E. Raines Rd,,Memphis,TN,38115,United States,,,
WASTE SOLUTIONS INC,Location,,,,MEMPHIS TN - Shelby,WASTE SOLUTIONS INC,2874 Shelby St,Ste 211,Memphis,TN,38134,United States,,,
WASTE-NOT RECYCLING,Remit,,,,INVOICE,WASTE-NOT RECYCLING,1065 Poplar Street,,Loveland,CO,80534,United States,John Newman,(970) 669-9912,jnewman@waste-not.com; ib@scrapmanagement.com
WEBB PALLET SERVICE,Remit,,,,INVOICE,WEBB PALLET SERVICE,16640 Jordan Ave,,Jordan,MN,55352,United States,Steve Nathe,952-492-5545,Steve@webbpallet.com; ab@scrapmanagement.com
WERLOR WASTE,Remit,,,,INVOICE,WERLOR WASTE,1420 RALSTON AVE,,DEFIANCE,OH,43512,United States,Tom Sanders,(419) 784-4285,sanders@werlor.com; lm@scrapmanagement.com;sanders@werlor.com; lm@scrapmanagement.com
WESTROCK CP LLC,Remit,,,,INVOICE,WESTROCK CP LLC,PO Box 409813,,Atlanta,GA,30384,United States,Jason Milford,,jason.milford@westrock.com; mallory.maher@westrock.com; kanethia.morris@westrock.com; sales2@scrapmanagement.com
WESTROCK CP LLC,Location,,,,INDIANAPOLIS,WESTROCK CP LLC,1775 S West St,,Indianapolis,IN,46225,United States,,,
WESTROCK CP LLC,Location,,,,LOUISVILLE KY,WESTROCK LOUISVILLE RECYCLE,2000 Industrial Blvd,,Louisville,KY,40219,United States,Jason Milford,,jason.milford@westrock.com; mallory.maher@westrock.com; kanethia.morris@westrock.com; sales2@scrapmanagement.com
WESTROCK CP LLC,Location,,,,"TAMPA, FL",WESTROCK CP LLC,5111 N 26th St,,Tampa,FL,33610,United States,Jason Milford,(813) 238-6433,jason.milford@smurfitwestrock.com; zoe.mcmullan@smurfitwestrock.com; ib@scrapmanagement.com
WEXFORD INTERNATIONAL,Inv/Remit,,,,INVOICE,WEXFORD INTERNATIONAL,190 Main Street Suite 102,P.O. Box 715,Gladstone,NJ,7934,United States,Chris Brown,908-781-7200,cbrown@wexfordint.com; ib@scrapmanagement.com
WEXFORD INTERNATIONAL,Location,,,,"WHEELING, IL",Nu-Pro Polymers,555 Allendale Dr,,Wheeling,IL,60090,United States,Chris Brown,908-781-7200,cbrown@wexfordint.com; ib@scrapmanagement.com
WILSON WASTE CO,Primary,,,,INVOICE,WILSON WASTE CO,1321 Dry Valley Rd,,Rossville,GA,30741,United States,Kenneth Wilson,(706) 820-9077,WilsonWasteCo@aol.com
WILSON WASTE CO,Remit,,,,PRIMARY ADDRESS,WILSON WASTE CO,P.O. Box 144,,Flintstone,GA,30725,United States,,,
WIN WASTE INNOVATIVE,Remit,,,,INVOICE,WIN WASTE INNOVATIVE,PO Box 844823,,Boston,MA,2284,United States,Jason Johnson,(508) 509-7540,jjohnson1@win-waste.com; rp@scrapmanagement.com;jjohnson1@win-waste.com; rp@scrapmanagement.com
WIN WASTE INNOVATIVE,Location,,,,DELIVERY ADDRESS,New England Recycling,569 Winthrop Street,,Taunton,MA,2780,United States,Jason Johnson,508-509-7540,
WINCO PLASTICS,Remit,,,,INVOICE,WINCO PLASTICS,149 S Grant St,,North Aurora,IL,60542,United States,Gillian,,gillian@wincoplastics.com; ss@scrapmanagement.com
WINMATE COMMUNICATION US INC,Inv/Remit,,,,INVOICE,WINMATE COMMUNICATION US INC,2640 Mathews Street,,Smyrna,GA,30080,United States,John Wickham,(678) 570-7299,WickhamJ@winmate-rugged.com; ib@scrapmanagement.com
WINTERRA SOLUTIONS,Remit,,,,INVOICE,WINTERRA SOLUTIONS,8360 New Harmony Rd.,,Martinsville,IN,46151,United States,Michael Douglas,,mdouglas@winterrasolutions.com
